Date-Time	Station_ID	CBOD	DO	FLOW	NH3	NOX	NP RATIO	ORGN	ORGP	PO4	TKN	TN	TP	TSS	WTEMP
10/19/2018 00:00	TN0028827	4.00000	9.50000	0.30099	0.03000	1.28010	1.73144	0.40576	0.15619	0.83481	0.43576	1.71586	0.99100	1.00000	15.00000
10/20/2018 00:00	TN0028827	1.70000	9.20000	0.30800	0.04000	1.70681	2.30859	0.54101	0.15619	0.83481	0.58101	2.28781	0.99100	1.00000	15.00000
10/21/2018 00:00	TN0028827	1.60000	9.50000	0.29661	0.03000	1.28010	1.73144	0.40576	0.15619	0.83481	0.43576	1.71586	0.99100	1.00000	15.00000
10/22/2018 00:00	TN0028827	1.80000	9.60000	0.29836	0.04000	1.70681	2.30859	0.54101	0.15619	0.83481	0.58101	2.28781	0.99100	1.00000	15.00000
10/23/2018 00:00	TN0028827	1.30000	9.50000	0.29004	0.03000	2.44000	2.69024	0.83900	0.19386	1.03614	0.86900	3.30900	1.23000	1.00000	15.00000
10/24/2018 00:00	TN0028827	1.20000	9.70000	0.29354	0.02000	0.85340	1.15430	0.27050	0.15619	0.83481	0.29050	1.14391	0.99100	1.00000	15.00000
10/25/2018 00:00	TN0028827	1.20000	9.60000	0.30362	0.04000	1.70681	2.30859	0.54101	0.15619	0.83481	0.58101	2.28781	0.99100	1.00000	15.00000
10/26/2018 00:00	TN0028827	1.40000	9.50000	0.32597	0.03000	1.28010	1.73144	0.40576	0.15619	0.83481	0.43576	1.71586	0.99100	1.00000	15.00000
10/27/2018 00:00	TN0028827	1.20000	9.50000	0.30450	0.05000	2.05723	2.78437	0.65208	0.15619	0.83481	0.70208	2.75931	0.99100	2.00000	15.00000
10/28/2018 00:00	TN0028827	1.40000	9.50000	0.30231	0.04000	1.70681	2.30859	0.54101	0.15619	0.83481	0.58101	2.28781	0.99100	1.00000	15.00000
10/29/2018 00:00	TN0028827	1.30000	9.60000	0.29398	0.03000	1.28010	1.73144	0.40576	0.15619	0.83481	0.43576	1.71586	0.99100	1.00000	15.00000
10/30/2018 00:00	TN0028827	1.00000	9.80000	0.29661	0.06000	2.43000	2.03481	0.72500	0.24902	1.33098	0.78500	3.21500	1.58000	1.00000	15.00000
10/31/2018 00:00	TN0028827	1.90000	9.50000	0.29311	0.03000	1.28010	1.73144	0.40576	0.15619	0.83481	0.43576	1.71586	0.99100	1.00000	15.00000
11/01/2018 00:00	TN0028827	1.20000	9.40000	0.31939	0.03000	1.43116	2.53721	0.33645	0.05403	0.65447	0.36645	1.79761	0.70850	1.00000	15.00000
11/02/2018 00:00	TN0028827	1.10000	9.80000	0.28960	0.04000	1.90821	3.38294	0.44861	0.05403	0.65447	0.48861	2.39681	0.70850	1.00000	15.00000
11/03/2018 00:00	TN0028827	1.10000	9.70000	0.28960	0.02000	0.95410	1.69147	0.22430	0.05403	0.65447	0.24430	1.19841	0.70850	1.00000	15.00000
11/04/2018 00:00	TN0028827	2.00000	9.60000	0.29705	0.20000	2.07216	3.89458	0.48715	0.05403	0.65447	0.68715	2.75931	0.70850	1.00000	15.00000
11/05/2018 00:00	TN0028827	0.80000	9.60000	0.35970	0.06000	2.18551	3.89458	0.51380	0.05403	0.65447	0.57380	2.75931	0.70850	1.00000	15.00000
11/06/2018 00:00	TN0028827	1.10000	9.40000	0.43725	0.04000	1.66000	3.17705	0.54300	0.05384	0.65216	0.58300	2.24300	0.70600	1.00000	15.00000
11/07/2018 00:00	TN0028827	1.10000	9.40000	0.38292	0.03000	1.43116	2.53721	0.33645	0.05403	0.65447	0.36645	1.79761	0.70850	1.00000	15.00000
11/08/2018 00:00	TN0028827	1.90000	9.70000	0.35050	0.03000	1.43116	2.53721	0.33645	0.05403	0.65447	0.36645	1.79761	0.70850	1.00000	15.00000
11/09/2018 00:00	TN0028827	1.80000	9.70000	0.44601	0.04000	1.90821	3.38294	0.44861	0.05403	0.65447	0.48861	2.39681	0.70850	1.00000	15.00000
11/10/2018 00:00	TN0028827	2.30000	10.20000	0.38687	0.04000	1.90821	3.38294	0.44861	0.05403	0.65447	0.48861	2.39681	0.70850	1.00000	15.00000
11/11/2018 00:00	TN0028827	1.40000	10.10000	0.37109	0.05000	2.19361	3.89458	0.51570	0.05403	0.65447	0.56570	2.75931	0.70850	1.00000	15.00000
11/12/2018 00:00	TN0028827	1.10000	10.00000	0.43637	0.02000	0.95410	1.69147	0.22430	0.05403	0.65447	0.24430	1.19841	0.70850	1.00000	15.00000
11/13/2018 00:00	TN0028827	0.70000	9.90000	0.42367	0.04000	2.90000	3.06371	0.85900	0.09456	1.14544	0.89900	3.79900	1.24000	1.00000	15.00000
11/14/2018 00:00	TN0028827	1.20000	10.10000	0.54284	0.02000	0.95410	1.69147	0.22430	0.05403	0.65447	0.24430	1.19841	0.70850	1.00000	15.00000
11/15/2018 00:00	TN0028827	0.90000	10.00000	0.59892	0.04000	1.90821	3.38294	0.44861	0.05403	0.65447	0.48861	2.39681	0.70850	1.00000	15.00000
11/16/2018 00:00	TN0028827	1.50000	9.90000	0.50560	0.06000	2.18551	3.89458	0.51380	0.05403	0.65447	0.57380	2.75931	0.70850	1.00000	15.00000
11/17/2018 00:00	TN0028827	1.90000	10.00000	0.44251	0.08000	2.16932	3.89458	0.50999	0.05403	0.65447	0.58999	2.75931	0.70850	1.00000	15.00000
11/18/2018 00:00	TN0028827	2.70000	10.50000	0.40877	0.05000	2.19361	3.89458	0.51570	0.05403	0.65447	0.56570	2.75931	0.70850	1.00000	15.00000
11/19/2018 00:00	TN0028827	1.40000	10.00000	0.38248	0.03000	1.43116	2.53721	0.33645	0.05403	0.65447	0.36645	1.79761	0.70850	1.00000	15.00000
11/20/2018 00:00	TN0028827	1.10000	10.10000	0.36408	0.04000	2.16000	8.18121	0.23800	0.02273	0.27527	0.27800	2.43800	0.29800	1.00000	15.00000
11/21/2018 00:00	TN0028827	1.30000	10.10000	0.35795	0.04000	1.90821	3.38294	0.44861	0.05403	0.65447	0.48861	2.39681	0.70850	1.00000	15.00000
11/22/2018 00:00	TN0028827	1.50000	10.20000	0.29968	0.05000	2.19361	3.89458	0.51570	0.05403	0.65447	0.56570	2.75931	0.70850	1.00000	15.00000
11/23/2018 00:00	TN0028827	3.00000	10.20000	0.32421	0.04000	1.90821	3.38294	0.44861	0.05403	0.65447	0.48861	2.39681	0.70850	1.00000	15.00000
11/24/2018 00:00	TN0028827	0.70000	10.10000	0.32115	0.03000	1.43116	2.53721	0.33645	0.05403	0.65447	0.36645	1.79761	0.70850	1.00000	15.00000
11/25/2018 00:00	TN0028827	0.70000	9.90000	0.31808	0.04000	1.90821	3.38294	0.44861	0.05403	0.65447	0.48861	2.39681	0.70850	1.00000	15.00000
11/26/2018 00:00	TN0028827	0.80000	10.20000	0.30143	0.04000	1.90821	3.38294	0.44861	0.05403	0.65447	0.48861	2.39681	0.70850	1.00000	15.00000
11/27/2018 00:00	TN0028827	0.90000	10.20000	0.29661	0.06000	2.17000	4.62542	0.49900	0.04499	0.54501	0.55900	2.72900	0.59000	1.00000	15.00000
11/28/2018 00:00	TN0028827	0.80000	10.50000	0.29836	0.04000	1.90821	3.38294	0.44861	0.05403	0.65447	0.48861	2.39681	0.70850	1.00000	15.00000
11/29/2018 00:00	TN0028827	1.30000	10.20000	0.30406	0.05000	2.19361	3.89458	0.51570	0.05403	0.65447	0.56570	2.75931	0.70850	1.00000	15.00000
11/30/2018 00:00	TN0028827	1.80000	9.90000	0.32421	0.10000	2.15313	3.89458	0.50618	0.05403	0.65447	0.60618	2.75931	0.70850	1.00000	15.00000
12/01/2018 00:00	TN0028827	0.90000	9.60000	0.44295	0.03000	1.74822	5.36222	0.42030	0.06800	0.34200	0.45030	2.19851	0.41000	1.00000	15.00000
12/02/2018 00:00	TN0028827	1.30000	9.40000	0.41666	0.04000	2.19226	6.73003	0.52705	0.06800	0.34200	0.56705	2.75931	0.41000	1.00000	15.00000
12/03/2018 00:00	TN0028827	0.90000	10.20000	0.37416	0.04000	2.19226	6.73003	0.52705	0.06800	0.34200	0.56705	2.75931	0.41000	1.00000	15.00000
12/04/2018 00:00	TN0028827	1.40000	10.10000	0.37065	0.03000	2.02000	4.52532	0.09500	0.07862	0.39538	0.12500	2.14500	0.47400	1.00000	15.00000
12/05/2018 00:00	TN0028827	1.00000	10.00000	0.32509	0.04000	2.19226	6.73003	0.52705	0.06800	0.34200	0.56705	2.75931	0.41000	1.00000	15.00000
12/06/2018 00:00	TN0028827	1.30000	10.40000	0.32553	0.08000	2.16001	6.73003	0.51930	0.06800	0.34200	0.59930	2.75931	0.41000	1.00000	15.00000
12/07/2018 00:00	TN0028827	1.40000	10.30000	0.31983	0.10000	2.14389	6.73003	0.51542	0.06800	0.34200	0.61542	2.75931	0.41000	1.00000	15.00000
12/08/2018 00:00	TN0028827	1.20000	10.40000	0.36584	0.03000	1.74822	5.36222	0.42030	0.06800	0.34200	0.45030	2.19851	0.41000	1.00000	15.00000
12/09/2018 00:00	TN0028827	1.00000	10.10000	0.52663	0.38000	1.91816	6.73003	0.46115	0.06800	0.34200	0.84115	2.75931	0.41000	1.00000	15.00000
12/10/2018 00:00	TN0028827	1.30000	10.30000	0.47449	0.10000	2.14389	6.73003	0.51542	0.06800	0.34200	0.61542	2.75931	0.41000	1.00000	15.00000
12/11/2018 00:00	TN0028827	1.10000	11.90000	0.44557	0.02000	2.00000	11.44255	0.66900	0.03898	0.19602	0.68900	2.68900	0.23500	1.00000	15.00000
12/12/2018 00:00	TN0028827	1.20000	10.30000	0.40571	0.02000	1.16548	3.57481	0.28020	0.06800	0.34200	0.30020	1.46567	0.41000	1.00000	15.00000
12/13/2018 00:00	TN0028827	1.30000	10.10000	0.38248	0.10000	2.14389	6.73003	0.51542	0.06800	0.34200	0.61542	2.75931	0.41000	1.00000	15.00000
12/14/2018 00:00	TN0028827	1.40000	10.10000	0.39563	0.03000	1.74822	5.36222	0.42030	0.06800	0.34200	0.45030	2.19851	0.41000	1.00000	15.00000
12/15/2018 00:00	TN0028827	1.40000	9.90000	0.38555	0.03000	1.74822	5.36222	0.42030	0.06800	0.34200	0.45030	2.19851	0.41000	1.00000	15.00000
12/16/2018 00:00	TN0028827	1.50000	10.10000	0.36846	0.07000	2.16808	6.73003	0.52124	0.06800	0.34200	0.59124	2.75931	0.41000	2.00000	15.00000
12/17/2018 00:00	TN0028827	0.90000	10.30000	0.35839	0.05000	2.18420	6.73003	0.52511	0.06800	0.34200	0.57511	2.75931	0.41000	1.00000	15.00000
12/18/2018 00:00	TN0028827	0.60000	10.60000	0.34349	0.07000	1.77000	4.93802	0.55000	0.08028	0.40372	0.62000	2.39000	0.48400	1.00000	15.00000
12/19/2018 00:00	TN0028827	1.20000	10.30000	0.33385	0.03000	1.74822	5.36222	0.42030	0.06800	0.34200	0.45030	2.19851	0.41000	1.00000	15.00000
12/20/2018 00:00	TN0028827	1.10000	10.00000	0.40527	0.03000	1.74822	5.36222	0.42030	0.06800	0.34200	0.45030	2.19851	0.41000	1.00000	15.00000
12/21/2018 00:00	TN0028827	1.40000	10.10000	0.43769	0.02000	1.16548	3.57481	0.28020	0.06800	0.34200	0.30020	1.46567	0.41000	1.00000	15.00000
12/22/2018 00:00	TN0028827	1.60000	10.20000	0.39913	0.04000	2.19226	6.73003	0.52705	0.06800	0.34200	0.56705	2.75931	0.41000	1.00000	15.00000
12/23/2018 00:00	TN0028827	1.30000	10.30000	0.41096	0.04000	2.19226	6.73003	0.52705	0.06800	0.34200	0.56705	2.75931	0.41000	2.00000	15.00000
12/24/2018 00:00	TN0028827	0.70000	10.40000	0.39475	0.06000	2.17614	6.73003	0.52317	0.06800	0.34200	0.58317	2.75931	0.41000	1.00000	15.00000
12/25/2018 00:00	TN0028827	0.90000	10.40000	0.34743	0.02000	1.16548	3.57481	0.28020	0.06800	0.34200	0.30020	1.46567	0.41000	1.00000	15.00000
12/26/2018 00:00	TN0028827	1.00000	10.40000	0.36978	0.01000	1.95000	5.78076	0.62400	0.07414	0.37286	0.63400	2.58400	0.44700	1.00000	15.00000
12/27/2018 00:00	TN0028827	0.70000	10.20000	0.46222	0.04000	2.19226	6.73003	0.52705	0.06800	0.34200	0.56705	2.75931	0.41000	1.00000	15.00000
12/28/2018 00:00	TN0028827	0.80000	9.90000	0.49070	0.03000	1.74822	5.36222	0.42030	0.06800	0.34200	0.45030	2.19851	0.41000	1.00000	15.00000
12/29/2018 00:00	TN0028827	1.30000	10.40000	0.43112	0.07000	2.16808	6.73003	0.52124	0.06800	0.34200	0.59124	2.75931	0.41000	1.00000	15.00000
12/30/2018 00:00	TN0028827	1.40000	10.40000	0.48194	0.04000	2.19226	6.73003	0.52705	0.06800	0.34200	0.56705	2.75931	0.41000	1.00000	15.00000
12/31/2018 00:00	TN0028827	0.80000	9.60000	0.97702	0.03000	1.74822	5.36222	0.42030	0.06800	0.34200	0.45030	2.19851	0.41000	1.00000	15.00000
01/01/2019 00:00	TN0028827	1.30000	10.00000	0.94591	0.05300	2.20728	4.31682	0.49904	0.01255	0.62665	0.55204	2.75931	0.63920	2.00000	15.00000
01/02/2019 00:00	TN0028827	1.20000	10.10000	0.95862	0.04000	1.74000	3.39908	0.44300	0.00000	0.65400	0.48300	2.22300	0.65400	1.00000	15.00000
01/03/2019 00:00	TN0028827	1.20000	10.10000	0.83901	0.03000	2.16961	4.20859	0.49052	0.01255	0.62665	0.52052	2.69013	0.63920	1.00000	15.00000
01/04/2019 00:00	TN0028827	1.80000	10.20000	0.76497	0.05000	2.20972	4.31682	0.49959	0.01255	0.62665	0.54959	2.75931	0.63920	1.00000	15.00000
01/05/2019 00:00	TN0028827	2.80000	10.30000	0.62696	0.05000	2.20972	4.31682	0.49959	0.01255	0.62665	0.54959	2.75931	0.63920	1.00000	15.00000
01/06/2019 00:00	TN0028827	1.40000	10.40000	0.55642	0.05100	2.20891	4.31682	0.49940	0.01255	0.62665	0.55040	2.75931	0.63920	1.00000	15.00000
01/07/2019 00:00	TN0028827	1.30000	10.20000	0.51699	0.03000	2.16961	4.20859	0.49052	0.01255	0.62665	0.52052	2.69013	0.63920	1.00000	15.00000
01/08/2019 00:00	TN0028827	1.00000	10.00000	0.46792	0.02000	1.95000	3.24482	0.53500	0.06200	0.71000	0.55500	2.50500	0.77200	3.00000	15.00000
01/09/2019 00:00	TN0028827	2.00000	10.40000	0.42016	0.03300	2.22359	4.31682	0.50272	0.01255	0.62665	0.53572	2.75931	0.63920	1.00000	15.00000
01/10/2019 00:00	TN0028827	1.50000	10.60000	0.38599	0.02000	1.44641	2.80573	0.32701	0.01255	0.62665	0.34701	1.79342	0.63920	1.00000	15.00000
01/11/2019 00:00	TN0028827	1.90000	10.70000	0.37022	0.03000	2.16961	4.20859	0.49052	0.01255	0.62665	0.52052	2.69013	0.63920	1.00000	15.00000
01/12/2019 00:00	TN0028827	1.80000	10.60000	0.39125	0.03000	2.16961	4.20859	0.49052	0.01255	0.62665	0.52052	2.69013	0.63920	1.00000	15.00000
01/13/2019 00:00	TN0028827	1.40000	10.30000	0.38205	0.01800	1.30177	2.52516	0.29431	0.01255	0.62665	0.31231	1.61408	0.63920	1.00000	15.00000
01/14/2019 00:00	TN0028827	1.00000	10.40000	0.35182	0.02000	1.44641	2.80573	0.32701	0.01255	0.62665	0.34701	1.79342	0.63920	1.00000	15.00000
01/15/2019 00:00	TN0028827	1.20000	10.60000	0.34174	0.03000	1.62000	3.02072	0.53700	0.00300	0.72100	0.56700	2.18700	0.72400	1.00000	15.00000
01/16/2019 00:00	TN0028827	0.80000	10.50000	0.33035	0.02000	1.44641	2.80573	0.32701	0.01255	0.62665	0.34701	1.79342	0.63920	1.00000	15.00000
01/17/2019 00:00	TN0028827	1.20000	10.60000	0.41841	0.03000	2.16961	4.20859	0.49052	0.01255	0.62665	0.52052	2.69013	0.63920	1.00000	15.00000
01/18/2019 00:00	TN0028827	1.70000	10.40000	0.40395	0.03000	2.16961	4.20859	0.49052	0.01255	0.62665	0.52052	2.69013	0.63920	1.00000	15.00000
01/19/2019 00:00	TN0028827	1.50000	10.00000	0.94898	0.02000	1.44641	2.80573	0.32701	0.01255	0.62665	0.34701	1.79342	0.63920	1.00000	15.00000
01/20/2019 00:00	TN0028827	2.20000	10.70000	0.75182	0.02500	1.80801	3.50716	0.40877	0.01255	0.62665	0.43377	2.24178	0.63920	1.00000	15.00000
01/21/2019 00:00	TN0028827	0.80000	10.90000	0.64536	0.03000	2.16961	4.20859	0.49052	0.01255	0.62665	0.52052	2.69013	0.63920	1.00000	15.00000
01/22/2019 00:00	TN0028827	1.00000	11.00000	0.68611	0.02000	2.06000	4.70905	0.10500	0.00000	0.46400	0.12500	2.18500	0.46400	1.00000	15.00000
01/23/2019 00:00	TN0028827	1.40000	10.40000	0.71984	0.06000	2.20157	4.31682	0.49774	0.01255	0.62665	0.55774	2.75931	0.63920	2.00000	15.00000
01/24/2019 00:00	TN0028827	1.70000	10.20000	0.71283	0.07000	2.19341	4.31682	0.49590	0.01255	0.62665	0.56590	2.75931	0.63920	1.00000	15.00000
01/25/2019 00:00	TN0028827	1.50000	10.70000	0.58490	0.03000	2.16961	4.20859	0.49052	0.01255	0.62665	0.52052	2.69013	0.63920	1.00000	15.00000
01/26/2019 00:00	TN0028827	1.60000	10.60000	0.52794	0.02900	2.09729	4.06831	0.47417	0.01255	0.62665	0.50317	2.60046	0.63920	1.00000	15.00000
01/27/2019 00:00	TN0028827	3.00000	10.80000	0.48106	0.01700	1.22945	2.38487	0.27796	0.01255	0.62665	0.29496	1.52441	0.63920	1.00000	15.00000
01/28/2019 00:00	TN0028827	0.90000	10.60000	0.45127	0.02000	1.44641	2.80573	0.32701	0.01255	0.62665	0.34701	1.79342	0.63920	1.00000	15.00000
01/29/2019 00:00	TN0028827	1.10000	10.80000	0.40702	0.02000	2.28000	4.97251	0.59400	0.00800	0.57400	0.61400	2.89400	0.58200	1.00000	15.00000
01/30/2019 00:00	TN0028827	0.90000	10.90000	0.37810	0.02000	1.44641	2.80573	0.32701	0.01255	0.62665	0.34701	1.79342	0.63920	1.00000	15.00000
01/31/2019 00:00	TN0028827	0.70000	11.20000	0.37766	0.04000	2.21788	4.31682	0.50143	0.01255	0.62665	0.54143	2.75931	0.63920	1.00000	15.00000
02/01/2019 00:00	TN0028827	1.40000	10.90000	0.35444	0.03000	1.80665	2.94098	0.26174	0.08812	0.62538	0.29174	2.09839	0.71350	1.00000	15.00000
02/02/2019 00:00	TN0028827	0.80000	10.60000	0.35225	0.02800	1.68621	2.74491	0.24429	0.08812	0.62538	0.27229	1.95850	0.71350	1.00000	15.00000
02/03/2019 00:00	TN0028827	1.50000	10.50000	0.33911	0.01900	1.14421	1.86262	0.16577	0.08812	0.62538	0.18477	1.32898	0.71350	1.00000	15.00000
02/04/2019 00:00	TN0028827	0.70000	10.20000	0.33999	0.03000	1.80665	2.94098	0.26174	0.08812	0.62538	0.29174	2.09839	0.71350	1.00000	15.00000
02/05/2019 00:00	TN0028827	1.10000	10.30000	0.33823	0.02000	1.53000	4.04878	0.60800	0.00000	0.53300	0.62800	2.15800	0.53300	1.00000	15.00000
02/06/2019 00:00	TN0028827	1.20000	9.90000	0.52049	0.04000	2.37521	3.86729	0.34410	0.08812	0.62538	0.38410	2.75931	0.71350	1.00000	15.00000
02/07/2019 00:00	TN0028827	1.50000	9.90000	0.60987	0.07000	2.34900	3.86729	0.34031	0.08812	0.62538	0.41031	2.75931	0.71350	1.00000	15.00000
02/08/2019 00:00	TN0028827	2.10000	10.70000	0.52400	0.06000	2.35774	3.86729	0.34157	0.08812	0.62538	0.40157	2.75931	0.71350	1.00000	15.00000
02/09/2019 00:00	TN0028827	1.70000	11.00000	0.47624	0.01000	0.60222	0.98033	0.08725	0.08812	0.62538	0.09725	0.69946	0.71350	1.00000	15.00000
02/10/2019 00:00	TN0028827	3.00000	10.70000	0.46836	0.04000	2.37521	3.86729	0.34410	0.08812	0.62538	0.38410	2.75931	0.71350	1.00000	15.00000
02/11/2019 00:00	TN0028827	0.80000	10.20000	0.47624	0.02000	1.20444	1.96065	0.17449	0.08812	0.62538	0.19449	1.39893	0.71350	1.00000	15.00000
02/12/2019 00:00	TN0028827	1.00000	10.00000	0.75708	0.02000	2.60000	4.85191	0.42700	0.00000	0.62800	0.44700	3.04700	0.62800	1.00000	15.00000
02/13/2019 00:00	TN0028827	1.00000	10.40000	0.61338	0.02000	1.20444	1.96065	0.17449	0.08812	0.62538	0.19449	1.39893	0.71350	1.00000	15.00000
02/14/2019 00:00	TN0028827	1.60000	10.40000	0.54766	0.03000	1.80665	2.94098	0.26174	0.08812	0.62538	0.29174	2.09839	0.71350	1.00000	15.00000
02/15/2019 00:00	TN0028827	2.30000	10.40000	0.53977	0.03000	1.80665	2.94098	0.26174	0.08812	0.62538	0.29174	2.09839	0.71350	1.00000	15.00000
02/16/2019 00:00	TN0028827	1.90000	10.40000	0.53539	0.02000	1.20444	1.96065	0.17449	0.08812	0.62538	0.19449	1.39893	0.71350	1.00000	15.00000
02/17/2019 00:00	TN0028827	1.10000	10.20000	0.70538	0.02700	1.62599	2.64688	0.23556	0.08812	0.62538	0.26256	1.88855	0.71350	1.00000	15.00000
02/18/2019 00:00	TN0028827	0.80000	10.40000	0.69093	0.09000	2.33153	3.86729	0.33778	0.08812	0.62538	0.42778	2.75931	0.71350	1.00000	15.00000
02/19/2019 00:00	TN0028827	0.70000	10.90000	0.87187	0.04000	1.54000	2.19657	0.08500	0.06800	0.69000	0.12500	1.66500	0.75800	1.00000	15.00000
02/20/2019 00:00	TN0028827	1.10000	10.20000	0.93671	0.40000	2.06076	3.86729	0.29855	0.08812	0.62538	0.69855	2.75931	0.71350	1.00000	15.00000
02/21/2019 00:00	TN0028827	1.90000	10.50000	0.83332	0.04000	2.37521	3.86729	0.34410	0.08812	0.62538	0.38410	2.75931	0.71350	1.00000	15.00000
02/22/2019 00:00	TN0028827	1.70000	10.60000	0.87187	0.02000	1.20444	1.96065	0.17449	0.08812	0.62538	0.19449	1.39893	0.71350	1.00000	15.00000
02/23/2019 00:00	TN0028827	1.40000	10.20000	0.82850	0.01400	0.84310	1.37246	0.12214	0.08812	0.62538	0.13614	0.97925	0.71350	1.00000	15.00000
02/24/2019 00:00	TN0028827	1.90000	10.40000	0.69574	0.01600	0.96355	1.56852	0.13959	0.08812	0.62538	0.15559	1.11914	0.71350	1.00000	15.00000
02/25/2019 00:00	TN0028827	1.40000	10.80000	0.75489	0.02000	1.20444	1.96065	0.17449	0.08812	0.62538	0.19449	1.39893	0.71350	1.00000	15.00000
02/26/2019 00:00	TN0028827	1.50000	10.50000	0.78863	0.05000	2.76000	3.08556	0.07500	0.37800	0.55700	0.12500	2.88500	0.93500	1.00000	15.00000
02/27/2019 00:00	TN0028827	1.40000	10.40000	0.79345	0.02000	1.20444	1.96065	0.17449	0.08812	0.62538	0.19449	1.39893	0.71350	1.00000	15.00000
02/28/2019 00:00	TN0028827	0.90000	10.30000	0.59454	0.03700	2.22821	3.62721	0.32281	0.08812	0.62538	0.35981	2.58801	0.71350	1.00000	15.00000
03/01/2019 00:00	TN0028827	1.40000	10.40000	0.52137	0.02000	1.29879	3.75496	0.30617	0.06126	0.37149	0.32617	1.62496	0.43275	1.00000	15.00000
03/02/2019 00:00	TN0028827	1.00000	10.60000	0.48062	0.04500	2.19652	6.37623	0.51780	0.06126	0.37149	0.56280	2.75931	0.43275	1.00000	15.00000
03/03/2019 00:00	TN0028827	1.60000	10.40000	0.57876	0.02100	1.36373	3.94271	0.32148	0.06126	0.37149	0.34248	1.70621	0.43275	1.00000	15.00000
03/04/2019 00:00	TN0028827	0.70000	10.70000	0.53276	0.02000	1.29879	3.75496	0.30617	0.06126	0.37149	0.32617	1.62496	0.43275	1.00000	15.00000
03/05/2019 00:00	TN0028827	1.30000	11.40000	0.44382	0.03000	2.37000	11.41991	0.23800	0.00000	0.23100	0.26800	2.63800	0.23100	1.00000	15.00000
03/06/2019 00:00	TN0028827	2.00000	11.00000	0.45653	0.10000	2.15201	6.37623	0.50730	0.06126	0.37149	0.60730	2.75931	0.43275	3.00000	15.00000
03/07/2019 00:00	TN0028827	1.30000	10.80000	0.42367	0.05000	2.19247	6.37623	0.51684	0.06126	0.37149	0.56684	2.75931	0.43275	1.00000	15.00000
03/08/2019 00:00	TN0028827	1.80000	10.60000	0.43813	0.03000	1.94818	5.63244	0.45926	0.06126	0.37149	0.48926	2.43744	0.43275	1.00000	15.00000
03/09/2019 00:00	TN0028827	2.60000	10.20000	0.64098	0.02400	1.55855	4.50595	0.36740	0.06126	0.37149	0.39140	1.94995	0.43275	1.00000	15.00000
03/10/2019 00:00	TN0028827	1.20000	10.00000	0.69180	0.03300	2.14300	6.19568	0.50518	0.06126	0.37149	0.53818	2.68118	0.43275	1.00000	15.00000
03/11/2019 00:00	TN0028827	1.10000	10.30000	0.79914	0.02600	1.68842	4.88145	0.39802	0.06126	0.37149	0.42402	2.11245	0.43275	1.00000	15.00000
03/12/2019 00:00	TN0028827	0.80000	10.40000	0.67384	0.03200	1.71000	3.59478	0.32500	0.24200	0.33300	0.35700	2.06700	0.57500	1.00000	15.00000
03/13/2019 00:00	TN0028827	1.20000	10.40000	0.55993	0.20000	2.07108	6.37623	0.48823	0.06126	0.37149	0.68823	2.75931	0.43275	1.00000	15.00000
03/14/2019 00:00	TN0028827	2.10000	10.30000	0.52444	0.03000	1.94818	5.63244	0.45926	0.06126	0.37149	0.48926	2.43744	0.43275	1.00000	15.00000
03/15/2019 00:00	TN0028827	3.50000	10.40000	0.46003	0.03000	1.94818	5.63244	0.45926	0.06126	0.37149	0.48926	2.43744	0.43275	1.00000	15.00000
03/16/2019 00:00	TN0028827	1.40000	10.60000	0.42498	0.02000	1.29879	3.75496	0.30617	0.06126	0.37149	0.32617	1.62496	0.43275	1.00000	15.00000
03/17/2019 00:00	TN0028827	2.10000	10.60000	0.39081	0.01900	1.23385	3.56721	0.29086	0.06126	0.37149	0.30986	1.54371	0.43275	1.00000	15.00000
03/18/2019 00:00	TN0028827	1.10000	10.60000	0.36627	0.02000	1.29879	3.75496	0.30617	0.06126	0.37149	0.32617	1.62496	0.43275	1.00000	15.00000
03/19/2019 00:00	TN0028827	1.10000	11.40000	0.34524	0.03000	1.60000	8.88608	0.47600	0.00000	0.23700	0.50600	2.10600	0.23700	1.00000	15.00000
03/20/2019 00:00	TN0028827	2.10000	10.60000	0.34393	0.02000	1.29879	3.75496	0.30617	0.06126	0.37149	0.32617	1.62496	0.43275	1.00000	15.00000
03/21/2019 00:00	TN0028827	1.60000	10.40000	0.32816	0.06000	2.18438	6.37623	0.51493	0.06126	0.37149	0.57493	2.75931	0.43275	1.00000	15.00000
03/22/2019 00:00	TN0028827	2.80000	10.70000	0.31983	0.02000	1.29879	3.75496	0.30617	0.06126	0.37149	0.32617	1.62496	0.43275	1.00000	15.00000
03/23/2019 00:00	TN0028827	2.80000	10.60000	0.31501	0.01900	1.23385	3.56721	0.29086	0.06126	0.37149	0.30986	1.54371	0.43275	1.00000	15.00000
03/24/2019 00:00	TN0028827	2.00000	10.40000	0.33254	0.02100	1.36373	3.94271	0.32148	0.06126	0.37149	0.34248	1.70621	0.43275	1.00000	15.00000
03/25/2019 00:00	TN0028827	2.00000	10.00000	0.36102	0.03000	1.94818	5.63244	0.45926	0.06126	0.37149	0.48926	2.43744	0.43275	1.00000	15.00000
03/26/2019 00:00	TN0028827	1.30000	10.40000	0.33648	0.02000	1.75000	3.57413	0.68900	0.10000	0.58800	0.70900	2.45900	0.68800	1.00000	15.00000
03/27/2019 00:00	TN0028827	1.80000	10.60000	0.46003	0.01000	0.64939	1.87748	0.15309	0.06126	0.37149	0.16309	0.81248	0.43275	1.00000	15.00000
